========================================
       DATABASE CONTENTS SUMMARY
========================================

[ADMINS] Total: 2
 - ID: 1 | User: admin
 - ID: 2 | User: keerthi

[DRIVERS] Total: 1000
 - First 5 drivers:
   * D001: John Doe
   * D002: Alice Smith
   * D003: Bob Johnson
   * D004: Charlie Brown
   * D005: David Wilson

[DRIVER DATA] Total Data Points: 2174
Time       | DriverID   | Speed    | Accel  | Brake  | Risk  | Pred      
19:19:13   | 990        | 52.7     | 1.9    | 2.9    | 11.0  | SAFE      
19:19:13   | 989        | 56.5     | 2.4    | 1.1    | 18.0  | SAFE      
19:19:13   | 914        | 43.9     | 2.0    | 1.1    | 18.0  | SAFE      
19:19:13   | 907        | 54.6     | 2.2    | 1.9    | 30.0  | SAFE      
19:19:13   | 827        | 58.0     | 1.5    | 2.2    | 28.0  | SAFE      
19:19:13   | 820        | 43.5     | 1.9    | 1.6    | 0.0   | SAFE      
19:19:13   | 800        | 53.7     | 1.8    | 2.9    | 22.0  | SAFE      
19:19:13   | 794        | 116.1    | 7.0    | 9.1    | 78.0  | AGGRESSIVE
19:19:13   | 734        | 58.1     | 2.7    | 2.6    | 17.0  | SAFE      
19:19:12   | 700        | 57.4     | 2.9    | 2.1    | 25.0  | SAFE      
19:19:12   | 690        | 41.2     | 1.3    | 2.0    | 22.0  | SAFE      
19:19:12   | 617        | 50.8     | 2.7    | 2.1    | 1.0   | SAFE      
19:19:12   | 584        | 44.6     | 2.9    | 1.9    | 25.0  | SAFE      
19:19:12   | 552        | 118.4    | 7.8    | 6.9    | 93.0  | AGGRESSIVE
19:19:12   | 512        | 52.5     | 1.1    | 2.2    | 4.0   | SAFE      
19:19:12   | 504        | 45.4     | 2.4    | 2.5    | 17.0  | SAFE      
19:19:12   | 395        | 91.8     | 8.2    | 6.8    | 83.0  | AGGRESSIVE
19:19:12   | 332        | 66.1     | 3.8    | 4.5    | 60.0  | MODERATE  
19:19:12   | 316        | 57.8     | 1.4    | 1.9    | 0.0   | SAFE      
19:19:12   | 281        | 48.6     | 1.2    | 2.4    | 9.0   | SAFE      
19:19:12   | 265        | 46.2     | 1.7    | 1.1    | 11.0  | SAFE      
19:19:12   | 197        | 55.6     | 2.0    | 2.2    | 23.0  | SAFE      
19:19:12   | 171        | 68.2     | 3.8    | 4.1    | 66.0  | MODERATE  
19:19:12   | 169        | 50.0     | 1.9    | 2.4    | 7.0   | SAFE      
19:19:11   | 135        | 52.5     | 2.7    | 2.1    | 13.0  | SAFE      
19:19:11   | 115        | 67.1     | 3.2    | 5.3    | 44.0  | MODERATE  
19:19:11   | 62         | 42.1     | 1.0    | 1.8    | 13.0  | SAFE      
19:19:11   | 46         | 46.8     | 2.8    | 1.7    | 11.0  | SAFE      
19:19:11   | 36         | 69.0     | 4.1    | 3.5    | 49.0  | MODERATE  
19:18:13   | 983        | 56.5     | 1.4    | 2.4    | 1.0   | SAFE      
19:18:13   | 931        | 46.0     | 2.2    | 1.7    | 25.0  | SAFE      
19:18:13   | 913        | 56.6     | 1.9    | 2.2    | 3.0   | SAFE      
19:18:13   | 909        | 50.4     | 1.1    | 1.2    | 26.0  | SAFE      
19:18:13   | 902        | 77.8     | 3.5    | 4.8    | 67.0  | MODERATE  
19:18:13   | 894        | 66.7     | 3.1    | 4.5    | 47.0  | MODERATE  
19:18:13   | 879        | 46.0     | 2.7    | 2.7    | 16.0  | SAFE      
19:18:13   | 852        | 50.9     | 1.4    | 1.1    | 14.0  | SAFE      
19:18:13   | 788        | 50.2     | 2.5    | 1.1    | 28.0  | SAFE      
19:18:13   | 767        | 52.9     | 2.9    | 1.6    | 24.0  | SAFE      
19:18:13   | 756        | 59.7     | 2.2    | 2.2    | 23.0  | SAFE      
19:18:12   | 686        | 65.8     | 4.9    | 5.8    | 40.0  | MODERATE  
19:18:12   | 646        | 103.8    | 8.7    | 9.5    | 89.0  | AGGRESSIVE
19:18:12   | 640        | 42.5     | 2.1    | 2.2    | 14.0  | SAFE      
19:18:12   | 515        | 59.4     | 1.6    | 2.2    | 11.0  | SAFE      
19:18:12   | 483        | 47.5     | 2.5    | 2.2    | 22.0  | SAFE      
19:18:12   | 469        | 51.9     | 2.2    | 2.6    | 26.0  | SAFE      
19:18:12   | 454        | 57.9     | 1.6    | 1.6    | 28.0  | SAFE      
19:18:12   | 442        | 49.6     | 2.2    | 2.5    | 12.0  | SAFE      
19:18:12   | 439        | 103.8    | 9.2    | 8.5    | 81.0  | AGGRESSIVE
19:18:12   | 358        | 74.2     | 4.2    | 3.6    | 51.0  | MODERATE  
19:18:12   | 357        | 44.3     | 2.8    | 1.2    | 29.0  | SAFE      
19:18:12   | 320        | 65.0     | 5.1    | 4.5    | 67.0  | MODERATE  
19:18:12   | 319        | 73.7     | 4.9    | 4.2    | 38.0  | MODERATE  
19:18:12   | 287        | 56.4     | 1.2    | 2.6    | 29.0  | SAFE      
19:18:12   | 283        | 117.3    | 9.4    | 7.8    | 93.0  | AGGRESSIVE
19:18:12   | 259        | 65.4     | 5.2    | 5.5    | 69.0  | MODERATE  
19:18:12   | 191        | 49.3     | 1.3    | 1.9    | 6.0   | SAFE      
19:18:12   | 177        | 42.7     | 1.1    | 1.6    | 25.0  | SAFE      
19:18:11   | 130        | 57.1     | 2.2    | 2.7    | 23.0  | SAFE      
19:18:11   | 122        | 51.6     | 1.9    | 2.8    | 24.0  | SAFE      
19:18:11   | 69         | 53.8     | 1.5    | 2.2    | 28.0  | SAFE      
19:18:11   | 65         | 44.4     | 2.9    | 2.7    | 7.0   | SAFE      
19:18:11   | 62         | 40.1     | 2.2    | 2.9    | 30.0  | SAFE      
19:18:11   | 61         | 44.1     | 2.6    | 2.0    | 12.0  | SAFE      
19:18:11   | 41         | 47.3     | 2.3    | 2.0    | 14.0  | SAFE      
19:18:11   | 39         | 75.6     | 3.2    | 3.2    | 68.0  | MODERATE  
19:17:13   | 997        | 53.1     | 1.3    | 2.4    | 30.0  | SAFE      
19:17:13   | 940        | 70.7     | 5.9    | 5.8    | 43.0  | MODERATE  
19:17:13   | 843        | 46.7     | 2.3    | 2.4    | 12.0  | SAFE      
19:17:13   | 810        | 57.1     | 2.5    | 2.7    | 16.0  | SAFE      
19:17:13   | 808        | 56.6     | 1.7    | 1.9    | 24.0  | SAFE      
19:17:13   | 793        | 50.9     | 1.1    | 2.3    | 30.0  | SAFE      
19:17:13   | 750        | 58.7     | 1.5    | 1.9    | 24.0  | SAFE      
19:17:13   | 740        | 57.3     | 2.4    | 2.0    | 20.0  | SAFE      
19:17:13   | 724        | 51.4     | 1.0    | 2.2    | 8.0   | SAFE      
19:17:13   | 713        | 71.6     | 4.1    | 3.3    | 31.0  | MODERATE  
19:17:13   | 711        | 67.9     | 5.3    | 3.0    | 61.0  | MODERATE  
19:17:12   | 693        | 52.1     | 2.4    | 1.8    | 3.0   | SAFE      
19:17:12   | 642        | 51.6     | 2.4    | 2.4    | 23.0  | SAFE      
19:17:12   | 538        | 55.4     | 1.5    | 2.9    | 23.0  | SAFE      
19:17:12   | 475        | 58.0     | 1.6    | 1.4    | 8.0   | SAFE      
19:17:12   | 387        | 49.2     | 1.9    | 1.7    | 23.0  | SAFE      
19:17:12   | 339        | 59.0     | 1.9    | 1.2    | 29.0  | SAFE      
19:17:12   | 337        | 45.4     | 2.2    | 2.4    | 3.0   | SAFE      
19:17:12   | 327        | 79.9     | 3.3    | 3.6    | 57.0  | MODERATE  
19:17:12   | 321        | 47.3     | 1.6    | 2.0    | 14.0  | SAFE      
19:17:12   | 302        | 52.9     | 2.0    | 2.5    | 14.0  | SAFE      
19:17:12   | 241        | 43.2     | 1.4    | 1.5    | 0.0   | SAFE      
19:17:12   | 237        | 57.0     | 1.6    | 1.7    | 22.0  | SAFE      
19:17:12   | 223        | 57.7     | 2.7    | 1.4    | 20.0  | SAFE      
19:17:11   | 132        | 51.5     | 3.0    | 2.8    | 9.0   | SAFE      
19:17:11   | 110        | 57.0     | 2.1    | 1.3    | 24.0  | SAFE      
19:17:11   | 72         | 70.2     | 3.6    | 5.4    | 63.0  | MODERATE  
19:17:11   | 21         | 72.2     | 4.9    | 3.4    | 42.0  | MODERATE  
19:17:11   | 14         | 71.7     | 3.4    | 3.7    | 62.0  | MODERATE  
19:16:13   | 979        | 59.8     | 2.4    | 1.8    | 0.0   | SAFE      
19:16:13   | 977        | 45.2     | 1.7    | 2.0    | 11.0  | SAFE      
19:16:13   | 960        | 58.4     | 2.4    | 2.1    | 26.0  | SAFE      
19:16:13   | 934        | 53.4     | 2.2    | 1.2    | 9.0   | SAFE      
19:16:13   | 914        | 59.9     | 2.3    | 2.6    | 0.0   | SAFE      
19:16:13   | 901        | 50.0     | 1.0    | 2.2    | 28.0  | SAFE      
19:16:13   | 898        | 52.0     | 1.6    | 2.7    | 4.0   | SAFE      
19:16:13   | 835        | 61.1     | 4.5    | 5.0    | 43.0  | MODERATE  
19:16:13   | 832        | 40.0     | 2.6    | 2.0    | 15.0  | SAFE      
19:16:13   | 787        | 41.1     | 1.4    | 1.0    | 28.0  | SAFE      
19:16:13   | 783        | 69.3     | 5.6    | 5.3    | 37.0  | MODERATE  
19:16:13   | 783        | 41.4     | 2.0    | 2.4    | 17.0  | SAFE      
19:16:13   | 780        | 49.6     | 3.0    | 2.5    | 25.0  | SAFE      
19:16:13   | 773        | 93.6     | 9.4    | 9.9    | 84.0  | AGGRESSIVE
19:16:13   | 764        | 48.0     | 1.3    | 1.5    | 19.0  | SAFE      
19:16:13   | 758        | 43.6     | 2.0    | 1.2    | 23.0  | SAFE      
19:16:13   | 721        | 73.2     | 4.0    | 3.5    | 47.0  | MODERATE  
19:16:12   | 695        | 61.1     | 5.2    | 3.3    | 67.0  | MODERATE  
19:16:12   | 684        | 46.8     | 2.3    | 2.5    | 17.0  | SAFE      
19:16:12   | 599        | 49.0     | 2.9    | 1.5    | 18.0  | SAFE      
19:16:12   | 594        | 68.7     | 3.2    | 3.1    | 55.0  | MODERATE  
19:16:12   | 587        | 43.9     | 2.4    | 1.3    | 4.0   | SAFE      
19:16:12   | 583        | 68.0     | 5.3    | 4.0    | 46.0  | MODERATE  
19:16:12   | 580        | 50.3     | 2.5    | 2.8    | 8.0   | SAFE      
19:16:12   | 568        | 48.1     | 1.8    | 2.5    | 21.0  | SAFE      
19:16:12   | 562        | 49.7     | 1.4    | 2.8    | 18.0  | SAFE      
19:16:12   | 545        | 72.1     | 3.7    | 4.0    | 46.0  | MODERATE  
19:16:12   | 471        | 70.9     | 5.8    | 3.2    | 60.0  | MODERATE  
19:16:12   | 366        | 52.0     | 2.4    | 1.6    | 5.0   | SAFE      
19:16:12   | 322        | 40.5     | 1.7    | 1.6    | 23.0  | SAFE      
19:16:12   | 305        | 51.1     | 1.4    | 2.0    | 16.0  | SAFE      
19:16:12   | 282        | 42.8     | 2.2    | 1.0    | 7.0   | SAFE      
19:16:12   | 277        | 98.9     | 6.2    | 9.5    | 78.0  | AGGRESSIVE
19:16:12   | 274        | 54.1     | 2.2    | 2.2    | 24.0  | SAFE      
19:16:12   | 193        | 53.1     | 2.5    | 2.3    | 0.0   | SAFE      
19:16:11   | 138        | 51.2     | 1.3    | 2.8    | 3.0   | SAFE      
19:16:11   | 137        | 41.7     | 1.8    | 2.9    | 7.0   | SAFE      
19:16:11   | 129        | 53.9     | 2.8    | 2.7    | 17.0  | SAFE      
19:16:11   | 106        | 40.2     | 2.1    | 2.8    | 26.0  | SAFE      
19:16:11   | 25         | 40.1     | 1.7    | 1.5    | 28.0  | SAFE      
19:16:11   | 12         | 46.1     | 1.4    | 2.9    | 7.0   | SAFE      
19:15:13   | 790        | 72.8     | 4.0    | 3.2    | 49.0  | MODERATE  
19:15:13   | 786        | 47.3     | 2.2    | 1.4    | 1.0   | SAFE      
19:15:13   | 746        | 51.9     | 1.9    | 1.4    | 18.0  | SAFE      
19:15:13   | 744        | 48.6     | 1.6    | 1.2    | 1.0   | SAFE      
19:15:13   | 732        | 47.8     | 1.5    | 2.1    | 4.0   | SAFE      
19:15:13   | 717        | 41.0     | 1.8    | 1.9    | 7.0   | SAFE      
19:15:12   | 618        | 55.5     | 1.9    | 1.9    | 30.0  | SAFE      
19:15:12   | 617        | 47.2     | 1.8    | 2.8    | 3.0   | SAFE      
19:15:12   | 609        | 62.9     | 4.6    | 5.2    | 34.0  | MODERATE  
19:15:12   | 602        | 52.2     | 2.0    | 2.0    | 4.0   | SAFE      
19:15:12   | 590        | 45.6     | 2.5    | 1.7    | 19.0  | SAFE      
19:15:12   | 573        | 68.0     | 4.8    | 3.4    | 34.0  | MODERATE  
19:15:12   | 548        | 112.9    | 8.6    | 8.7    | 78.0  | AGGRESSIVE
19:15:12   | 543        | 50.6     | 2.8    | 2.1    | 2.0   | SAFE      
19:15:12   | 506        | 52.9     | 2.0    | 2.0    | 3.0   | SAFE      
19:15:12   | 482        | 44.0     | 2.3    | 2.0    | 28.0  | SAFE      
19:15:12   | 428        | 56.9     | 2.5    | 1.7    | 8.0   | SAFE      
19:15:12   | 427        | 41.5     | 1.6    | 2.0    | 12.0  | SAFE      
19:15:12   | 418        | 46.2     | 1.4    | 2.8    | 7.0   | SAFE      
19:15:12   | 415        | 65.4     | 4.0    | 5.6    | 61.0  | MODERATE  
19:15:12   | 412        | 76.3     | 3.8    | 4.4    | 49.0  | MODERATE  
19:15:12   | 355        | 49.2     | 2.7    | 1.4    | 21.0  | SAFE      
19:15:12   | 324        | 40.3     | 2.7    | 2.9    | 14.0  | SAFE      
19:15:12   | 308        | 45.8     | 2.1    | 1.3    | 7.0   | SAFE      
19:15:12   | 250        | 41.0     | 2.3    | 1.0    | 21.0  | SAFE      
19:15:12   | 221        | 52.7     | 2.3    | 2.8    | 24.0  | SAFE      
19:15:12   | 218        | 44.9     | 2.1    | 3.0    | 29.0  | SAFE      
19:15:12   | 210        | 42.2     | 1.4    | 2.4    | 9.0   | SAFE      
19:15:12   | 198        | 58.7     | 1.0    | 1.7    | 28.0  | SAFE      
19:15:12   | 154        | 46.7     | 2.3    | 1.9    | 19.0  | SAFE      
19:15:11   | 120        | 60.8     | 4.0    | 4.0    | 69.0  | MODERATE  
19:15:11   | 49         | 48.5     | 1.1    | 2.4    | 8.0   | SAFE      
19:15:11   | 47         | 74.4     | 3.6    | 6.0    | 49.0  | MODERATE  
19:15:11   | 44         | 70.0     | 3.2    | 4.6    | 37.0  | MODERATE  
19:14:13   | 867        | 57.5     | 2.6    | 1.7    | 5.0   | SAFE      
19:14:13   | 852        | 51.1     | 1.1    | 2.5    | 5.0   | SAFE      
19:14:13   | 816        | 42.2     | 2.5    | 1.5    | 3.0   | SAFE      
19:14:13   | 809        | 43.5     | 2.7    | 2.4    | 26.0  | SAFE      
19:14:13   | 795        | 44.6     | 1.2    | 2.5    | 20.0  | SAFE      
19:14:13   | 759        | 106.0    | 6.3    | 8.5    | 99.0  | AGGRESSIVE
19:14:12   | 661        | 52.5     | 1.4    | 1.2    | 17.0  | SAFE      
19:14:12   | 615        | 51.3     | 1.6    | 1.1    | 14.0  | SAFE      
19:14:12   | 604        | 50.8     | 1.7    | 2.0    | 28.0  | SAFE      
19:14:12   | 416        | 49.5     | 2.5    | 2.1    | 14.0  | SAFE      
19:14:12   | 388        | 47.0     | 1.1    | 1.5    | 19.0  | SAFE      
19:14:12   | 374        | 44.5     | 2.8    | 2.3    | 19.0  | SAFE      
19:14:12   | 373        | 42.2     | 2.7    | 2.1    | 17.0  | SAFE      
19:14:12   | 272        | 40.1     | 1.6    | 1.2    | 20.0  | SAFE      
19:14:12   | 262        | 51.9     | 2.4    | 2.7    | 5.0   | SAFE      
19:14:12   | 246        | 43.2     | 2.2    | 2.8    | 26.0  | SAFE      
19:14:12   | 230        | 46.1     | 1.2    | 1.2    | 30.0  | SAFE      
19:14:12   | 215        | 47.6     | 1.6    | 1.2    | 7.0   | SAFE      
19:14:12   | 214        | 43.7     | 1.1    | 2.7    | 10.0  | SAFE      
19:14:12   | 182        | 57.9     | 2.9    | 2.2    | 0.0   | SAFE      
19:14:11   | 99         | 51.3     | 1.5    | 1.7    | 10.0  | SAFE      
19:14:11   | 61         | 59.4     | 2.7    | 2.5    | 13.0  | SAFE      
19:14:11   | 38         | 91.8     | 8.7    | 8.7    | 74.0  | AGGRESSIVE
19:14:11   | 33         | 80.5     | 9.1    | 8.8    | 73.0  | AGGRESSIVE
19:13:13   | 997        | 48.7     | 2.9    | 2.7    | 7.0   | SAFE      
19:13:13   | 992        | 45.4     | 2.4    | 2.6    | 24.0  | SAFE      
19:13:13   | 976        | 55.3     | 2.8    | 1.1    | 6.0   | SAFE      
19:13:13   | 910        | 112.0    | 7.8    | 9.0    | 91.0  | AGGRESSIVE
19:13:13   | 902        | 77.6     | 3.1    | 5.8    | 60.0  | MODERATE  
19:13:13   | 836        | 41.9     | 2.9    | 1.0    | 22.0  | SAFE      
19:13:13   | 776        | 40.9     | 2.2    | 1.1    | 21.0  | SAFE      
19:13:13   | 745        | 103.8    | 8.2    | 8.0    | 85.0  | AGGRESSIVE
19:13:13   | 719        | 42.0     | 1.6    | 1.7    | 28.0  | SAFE      
19:13:12   | 672        | 48.6     | 1.2    | 1.9    | 8.0   | SAFE      
19:13:12   | 625        | 48.5     | 1.5    | 2.9    | 28.0  | SAFE      
19:13:12   | 612        | 55.3     | 2.3    | 1.3    | 21.0  | SAFE      
19:13:12   | 606        | 50.4     | 1.8    | 1.5    | 28.0  | SAFE      
19:13:12   | 596        | 57.4     | 2.1    | 1.4    | 20.0  | SAFE      
19:13:12   | 551        | 49.1     | 2.9    | 2.9    | 5.0   | SAFE      
19:13:12   | 541        | 55.6     | 1.4    | 1.0    | 13.0  | SAFE      
19:13:12   | 526        | 57.8     | 2.1    | 1.1    | 20.0  | SAFE      
19:13:12   | 522        | 44.2     | 2.1    | 1.1    | 28.0  | SAFE      
19:13:12   | 406        | 53.5     | 2.8    | 2.3    | 10.0  | SAFE      
19:13:12   | 381        | 45.3     | 1.8    | 1.6    | 18.0  | SAFE      
19:13:12   | 308        | 58.2     | 2.7    | 1.7    | 13.0  | SAFE      
19:13:12   | 304        | 47.7     | 2.5    | 3.0    | 22.0  | SAFE      
19:13:12   | 293        | 67.9     | 5.3    | 5.2    | 68.0  | MODERATE  
19:13:12   | 291        | 59.3     | 2.8    | 2.8    | 21.0  | SAFE      
19:13:11   | 134        | 58.2     | 2.1    | 1.6    | 2.0   | SAFE      
19:13:11   | 74         | 40.0     | 2.6    | 1.4    | 3.0   | SAFE      
19:13:11   | 17         | 51.8     | 1.2    | 2.7    | 23.0  | SAFE      
19:12:13   | 971        | 62.0     | 4.5    | 3.0    | 50.0  | MODERATE  
19:12:13   | 959        | 58.9     | 1.4    | 2.7    | 29.0  | SAFE      
19:12:13   | 897        | 48.1     | 1.8    | 1.8    | 24.0  | SAFE      
19:12:13   | 891        | 84.1     | 9.1    | 7.8    | 85.0  | AGGRESSIVE
19:12:13   | 852        | 74.2     | 4.5    | 3.6    | 34.0  | MODERATE  
19:12:13   | 845        | 66.6     | 4.0    | 5.1    | 54.0  | MODERATE  
19:12:13   | 762        | 51.0     | 1.9    | 1.7    | 19.0  | SAFE      
19:12:13   | 755        | 52.9     | 1.8    | 2.0    | 24.0  | SAFE      
19:12:13   | 723        | 68.1     | 3.8    | 5.1    | 60.0  | MODERATE  
19:12:13   | 708        | 48.1     | 2.9    | 1.3    | 16.0  | SAFE      
19:12:12   | 694        | 63.6     | 5.4    | 4.1    | 51.0  | MODERATE  
19:12:12   | 676        | 47.8     | 2.9    | 2.0    | 24.0  | SAFE      
19:12:12   | 661        | 71.1     | 3.9    | 3.7    | 38.0  | MODERATE  
19:12:12   | 640        | 102.5    | 6.8    | 9.4    | 94.0  | AGGRESSIVE
19:12:12   | 622        | 47.0     | 1.1    | 2.7    | 2.0   | SAFE      
19:12:12   | 594        | 40.4     | 1.7    | 2.2    | 25.0  | SAFE      
19:12:12   | 589        | 58.5     | 1.1    | 1.2    | 17.0  | SAFE      
19:12:12   | 571        | 41.0     | 1.1    | 2.4    | 16.0  | SAFE      
19:12:12   | 547        | 41.5     | 2.1    | 2.2    | 11.0  | SAFE      
19:12:12   | 524        | 41.8     | 2.0    | 1.3    | 10.0  | SAFE      
19:12:12   | 499        | 48.1     | 1.7    | 1.0    | 17.0  | SAFE      
19:12:12   | 484        | 41.3     | 1.9    | 2.5    | 25.0  | SAFE      
19:12:12   | 484        | 53.4     | 1.4    | 1.8    | 16.0  | SAFE      
19:12:12   | 446        | 73.9     | 5.1    | 3.5    | 37.0  | MODERATE  
19:12:12   | 437        | 48.3     | 2.6    | 1.5    | 23.0  | SAFE      
19:12:12   | 379        | 83.9     | 9.7    | 8.7    | 81.0  | AGGRESSIVE
19:12:12   | 343        | 91.9     | 6.6    | 6.3    | 80.0  | AGGRESSIVE
19:12:12   | 329        | 49.4     | 1.3    | 3.0    | 5.0   | SAFE      
19:12:12   | 317        | 76.5     | 3.9    | 3.3    | 67.0  | MODERATE  
19:12:12   | 245        | 52.3     | 1.2    | 1.5    | 21.0  | SAFE      
19:12:12   | 232        | 48.1     | 1.4    | 2.2    | 1.0   | SAFE      
19:12:12   | 220        | 58.5     | 1.5    | 2.8    | 2.0   | SAFE      
19:12:12   | 209        | 42.7     | 1.3    | 2.2    | 8.0   | SAFE      
19:12:11   | 48         | 77.6     | 5.2    | 5.5    | 49.0  | MODERATE  
19:12:11   | 47         | 76.7     | 5.3    | 5.4    | 69.0  | MODERATE  
19:11:13   | 980        | 47.0     | 1.0    | 2.2    | 7.0   | SAFE      
19:11:13   | 953        | 43.5     | 1.4    | 1.4    | 25.0  | SAFE      
19:11:13   | 939        | 59.0     | 2.6    | 1.0    | 19.0  | SAFE      
19:11:13   | 922        | 44.9     | 1.8    | 2.7    | 0.0   | SAFE      
19:11:13   | 908        | 46.2     | 2.2    | 1.4    | 22.0  | SAFE      
19:11:13   | 866        | 52.0     | 1.3    | 2.8    | 20.0  | SAFE      
19:11:13   | 863        | 76.1     | 3.9    | 5.9    | 50.0  | MODERATE  
19:11:13   | 839        | 45.9     | 2.9    | 2.8    | 16.0  | SAFE      
19:11:13   | 829        | 48.9     | 2.8    | 2.6    | 13.0  | SAFE      
19:11:13   | 817        | 41.3     | 1.9    | 1.3    | 1.0   | SAFE      
19:11:13   | 802        | 55.9     | 2.5    | 1.5    | 20.0  | SAFE      
19:11:13   | 763        | 66.1     | 3.5    | 3.2    | 43.0  | MODERATE  
19:11:13   | 746        | 65.0     | 4.8    | 3.4    | 37.0  | MODERATE  
19:11:12   | 635        | 46.8     | 1.1    | 1.7    | 7.0   | SAFE      
19:11:12   | 608        | 52.4     | 1.6    | 2.7    | 6.0   | SAFE      
19:11:12   | 580        | 98.5     | 9.0    | 9.7    | 91.0  | AGGRESSIVE
19:11:12   | 560        | 118.9    | 6.5    | 7.6    | 90.0  | AGGRESSIVE
19:11:12   | 533        | 57.2     | 1.1    | 1.2    | 19.0  | SAFE      
19:11:12   | 521        | 52.1     | 1.6    | 2.9    | 28.0  | SAFE      
19:11:12   | 497        | 97.9     | 9.3    | 6.3    | 89.0  | AGGRESSIVE
19:11:12   | 483        | 44.2     | 1.9    | 1.1    | 17.0  | SAFE      
19:11:12   | 480        | 97.4     | 9.7    | 8.0    | 72.0  | AGGRESSIVE
19:11:12   | 407        | 58.7     | 2.4    | 2.9    | 2.0   | SAFE      
19:11:12   | 400        | 44.5     | 1.7    | 2.8    | 11.0  | SAFE      
19:11:12   | 380        | 108.0    | 6.2    | 8.0    | 98.0  | AGGRESSIVE
19:11:12   | 338        | 50.6     | 1.1    | 2.0    | 20.0  | SAFE      
19:11:12   | 292        | 57.0     | 1.1    | 1.1    | 24.0  | SAFE      
19:11:12   | 271        | 43.3     | 1.5    | 1.7    | 5.0   | SAFE      
19:11:12   | 249        | 63.9     | 5.9    | 4.9    | 34.0  | MODERATE  
19:11:12   | 239        | 60.5     | 4.3    | 6.0    | 65.0  | MODERATE  
19:11:11   | 77         | 71.7     | 3.1    | 4.5    | 61.0  | MODERATE  
19:11:11   | 67         | 89.3     | 6.9    | 6.8    | 92.0  | AGGRESSIVE
19:11:11   | 37         | 59.7     | 1.6    | 2.4    | 19.0  | SAFE      
19:10:13   | 924        | 43.2     | 2.2    | 1.8    | 1.0   | SAFE      
19:10:13   | 827        | 58.9     | 2.4    | 1.2    | 4.0   | SAFE      
19:10:13   | 803        | 52.7     | 2.5    | 2.4    | 13.0  | SAFE      
19:10:13   | 789        | 42.9     | 1.1    | 2.1    | 18.0  | SAFE      
19:10:13   | 778        | 55.7     | 1.6    | 2.6    | 4.0   | SAFE      
19:10:13   | 748        | 68.3     | 4.1    | 4.9    | 66.0  | MODERATE  
19:10:13   | 710        | 42.1     | 1.1    | 2.5    | 19.0  | SAFE      
19:10:12   | 675        | 40.4     | 1.9    | 2.8    | 16.0  | SAFE      
19:10:12   | 669        | 58.6     | 1.3    | 1.3    | 18.0  | SAFE      
19:10:12   | 507        | 73.3     | 3.4    | 5.2    | 62.0  | MODERATE  
19:10:12   | 505        | 50.0     | 2.9    | 1.5    | 22.0  | SAFE      
19:10:12   | 433        | 72.1     | 4.5    | 4.7    | 33.0  | MODERATE  
19:10:12   | 394        | 118.8    | 7.9    | 6.9    | 88.0  | AGGRESSIVE
19:10:12   | 339        | 77.2     | 3.2    | 5.8    | 32.0  | MODERATE  
19:10:12   | 332        | 53.7     | 2.6    | 1.6    | 16.0  | SAFE      
19:10:12   | 313        | 78.7     | 5.1    | 4.4    | 69.0  | MODERATE  
19:10:12   | 301        | 41.0     | 1.6    | 1.1    | 7.0   | SAFE      
19:10:12   | 180        | 57.3     | 1.9    | 2.7    | 23.0  | SAFE      
19:10:12   | 167        | 72.1     | 4.3    | 4.1    | 50.0  | MODERATE  
19:10:11   | 133        | 50.5     | 1.2    | 1.5    | 15.0  | SAFE      
19:10:11   | 126        | 50.5     | 1.7    | 2.0    | 26.0  | SAFE      
19:10:11   | 102        | 116.7    | 8.2    | 8.3    | 79.0  | AGGRESSIVE
19:10:11   | 77         | 49.9     | 1.3    | 1.8    | 4.0   | SAFE      
19:10:11   | 52         | 42.3     | 2.6    | 2.6    | 20.0  | SAFE      
19:10:11   | 43         | 104.7    | 9.3    | 8.7    | 72.0  | AGGRESSIVE
19:09:13   | 991        | 41.9     | 1.2    | 2.8    | 20.0  | SAFE      
19:09:13   | 960        | 54.6     | 2.8    | 3.0    | 19.0  | SAFE      
19:09:13   | 950        | 53.8     | 2.2    | 2.5    | 22.0  | SAFE      
19:09:13   | 947        | 50.8     | 3.0    | 2.1    | 0.0   | SAFE      
19:09:13   | 939        | 41.2     | 1.4    | 1.9    | 22.0  | SAFE      
19:09:13   | 936        | 56.1     | 1.2    | 2.2    | 21.0  | SAFE      
19:09:13   | 888        | 113.5    | 7.9    | 6.4    | 84.0  | AGGRESSIVE
19:09:13   | 771        | 46.5     | 1.6    | 1.3    | 26.0  | SAFE      
19:09:12   | 657        | 77.0     | 4.6    | 3.7    | 53.0  | MODERATE  
19:09:12   | 633        | 45.0     | 1.5    | 1.6    | 8.0   | SAFE      
19:09:12   | 632        | 50.8     | 2.1    | 2.1    | 5.0   | SAFE      
19:09:12   | 629        | 45.3     | 2.8    | 2.1    | 7.0   | SAFE      
19:09:12   | 615        | 69.9     | 5.0    | 4.1    | 60.0  | MODERATE  
19:09:12   | 611        | 57.2     | 2.5    | 2.2    | 16.0  | SAFE      
19:09:12   | 610        | 72.1     | 3.8    | 5.5    | 56.0  | MODERATE  
19:09:12   | 602        | 58.1     | 2.9    | 2.1    | 11.0  | SAFE      
19:09:12   | 564        | 89.3     | 9.9    | 6.2    | 77.0  | AGGRESSIVE
